,title,content,date,nickName
1607,웃으며 살아라,"고달픈 인생
오죽하면 태어날 때 울기부터 했을까마는
양껏 벌어도 먹는 건 세끼요
기껏 살아도 백 년은 꿈인 것을
못산다고 슬퍼 말고 못났다고 비관마라

재물이 늘어나면 근심도
늘어나고
지위가 높아지면 외로움도
더하는 법

부자 중에 제일은 마음 편한 부자요
자리 중에 제일은 마음 비운 자리이다

하늘이 무너질 걱정도
하늘의 몫이지 사람의 몫이
아닐 테니…

웃으며 살아라

맘껏 웃으며 살아라

웃어야 복이 오고
웃어야 건강 하다",2024-07-22 17:18,의봉
1608,**7월 숲길 걷기 명상 진행하다**,"매월 3째주 토요일 오전에 진행하는 숲길 걷기 명상 프로그램을 황문순 숲길걷기명상전문가의 재능기부로 7월20일(토) 정발山(해발 8800mm)에서 진행하였습니다. 

그 주 내내 폭우가 쏟아지는데다 그 날도 비가 퍼부을 것으로 예보가 되었지만,
그런 악조건에도 개의치 않고 참가해준 분들은 모두 멋진 환경에서 최고의 명상을 배우고 느낄 수 있는 기회를 잡은 행운아들입니다.

일산지역을 대표하는 정발산은 해발 90m가 되지 않는 야트막한 산이다, 오래전 이 일대에 정 씨와 박 씨가 살아 정박산이 되었다가 후에 정발山이 되었다는 유래가 있기도 하지만 일산 호수공원과 가까이 있어 산책을 하거나 데이트하기 좋고, 
배드민턴장과 도서관, 전망대를 갖추고 있어 산이라고 하지만 아이들도 즐길 수 있을 만큼 낮은 언덕으로 이뤄진 공원이라고 하는 게 맞습니다. 

실제로 산은 100m도 되지 않는데도 정발산공원은 어느 높은 산보다도 울창한 숲과 수련이 가득한 연못, 정자와 요즘 인기가 치솟고 있는 황토로 조성된 Earthing Road까지 없는 게 없었습니다. 

다음 모임에는 더 많은 분들이 참여하길 바랍니다.
- 한국액티브시니어협회 숲길걷기명상",2024-07-22 17:27,시놀매니저
1609,, 좋은 인연들과. 즐거운. 시간을 보넬수있을까하고 참석했읍니다. 잘부탁드립니다,2024-07-22 17:50,인사이드
1610,,낮술포럼,2024-07-22 19:19,soulk
1611,,좋은사람과 좋은 추억 만들어요,2024-07-22 19:51,신세계
1612,,"저녁을 먹고 나면
내 집 가까이~~유안진 시인님의 글처럼 그런 친구 없을까요?",2024-07-22 19:53,가을
1613,안녕하세요,동시대 살아가는 분들과 친구하고싶습니다~,2024-07-22 20:14,다정이
1614,,"  - 저 들에 푸르른 솔잎을 보라 -

멀게 아주 오래전이었는데 , 엄혹
했던 시대에 이 넘따라 저 넘따라
광화문으로 때론 명동으로 뭣도
모른체 -물러가라- ,, 를 외쳤던적
이 있었는데 ,, 그때 성대가 찢어질
만큼 불러댔던 노래가 저 -상록수-
였습니다
나이들어 깨닫고보니 저 노래는 한
때 김민기가 노동을 했던 공장 노동
자 신혼부부를 위해 저 노래를 축가
로 부른것 이라네요 ,,

73세 랍니다
유명해야 하고 부유해야하며 나라
와 사회로부터 마땅히 귀히 여김을
받아도 될만큼의 인물임이 맞는데
그는 나서지 않았습니다
늘 쉬 보여지지 않는 곳에서 존재
했고 소천한 오늘 까지 그는 늘 뒤
에 있었죠 ,,

사회와 사람들 중 쉽게 보여지지 않
는 곳에서 마치 흔한 길가의 노란 패랭이 꽃 처럼 그런 곳에서 존재하
고 있었습니다
그렇게 아침이슬과 상록수와 세노
야가 만들어 졌구요

십년을 채우지 못하는 그 즈음에 나
도 그 니의 나이가 될것이고 나도 그렇게 훠이 훠이 갈것 입니다

그런데 ,,,
나는 무엇으로 남겨질지 갑자기 진
지해 집니다
열사람은 못되더라도 단 한사람에
게 라도 내가 기억으로 남는 사람이
될지 ,,?

내가 무엇을 남기고 가야 할지 ,,?

김민기 님의 명복을 빕니다
축가로 불러주었던 - 상록수 - 그 때 그 공장노동자 부부는 그리고 자
녀들은 당신을 꼭 기억할것 입니다",2024-07-22 21:00,옆집할배
1615,,"안녕하세요
첫 인사 올립니다
많은 관심 부탁 드려요.",2024-07-22 21:42,아톰이즈
1616,,"업 장 소 멸

나는 불교도 ,, 가 절대 아닌 무신론자 입니다
하필이면 가는 곳이 산 인지라 ,,
산기슭 알싸한 곳에 어김없이 절이 있습니다 ,,
휘돌아 잘 포장된 입구에 이렇게 쓴 커다란 현수막이 걸려 있습니다
- 업장소멸 기도 - 라구요 ,,

산을 다녀온 일주일을 후들 거리는 다리로 억지 일을 하던 중 떠나지 않는 그 업장소멸 의 의미가 뇌리에
쉽게 사라지지 않았습니다

나고 ,, 자라고 ,, 살고 ,, 살고 ,, 살면서 어떤 말 한마디 혹은 어떤 몸짓 한번 두번 아니면 세번 또는 네번 ,, 살고 살면서 내가 하는 일에서
혹은 어떤 곳에서 어디에서든 사람에게 또는 이 세상에게 주위에게 상처가될 만 한 것을 주는것 ,, 해롭게 했던 그 어떤 것들 ,,!!

그게 모두 -업- 이 되고 쌓이고 쌓인다 , 
그 -업- 으로 인해 고통이 되며 혹은 내세에 미물로 날지도 모른다 ,,
따라서 그 -업- 을 혹은 선하고 봉사하고 베풀고 베풀며  그런 자세와 마음으로 생각으로 거듭 될 때 조금씩 이지만 소멸된다
그후 마침내 지혜를 얻게되고 어쩌면 해탈의 평정을 찾게된다

60 년을 살아내면서  ,,,
나는 얼마나 많은 -업- 을 켜켜이 쌓았는지 ,,? 그 많은 그 큰 -업- 을 무엇으로 소멸 시켜 내가 자유로울 수 있는지 ,,?

슢과 계곡과 높다란 산을 눈안 가득담고 오나 했는데 내려와 보니 바위덩이 만한 풀려지지 않는 수수꺼끼만 담아 왔네요 ,,

-업장 과 ,, 그 소멸의 책임을 ,,,-
",2024-07-22 23:27,옆집할배
1617,,"처음가입인사 드리겠습니다. 멋찐 행님 누나 언니들,,잘 부탁드립니다..",2024-07-23 00:35,마지막남자
1618,,멀리서도. 눈길을 잡아당기는 매력,2024-07-23 04:43,빠달
1619,,"살며
숨쉬며
사랑하며?",2024-07-23 06:57,처리의
1620,안녕하세요,저도 동참하고 싶어요,2024-07-23 07:17,신세계
1621,,오신님 반겨요?  즐거운 시간  되었으면  합니다~~~,2024-07-23 07:51,주말
1622,행복은 눈 앞에,"서울둘레길을 걷는데, 어느 분이 물었습니다.

​
""행복은 어디에 있습니까?""

나는 좀 아는 체를 하고 싶었습니다.

""파랑새를 쫓지 말라는 뜻인가요?
아마, 행복은 마음 속에 있을 겁니다.""
대답을 하고 나니, 참 허망한 대답이다 라는 생각이 들었습니다.

마음은 늘 초조하고 불안한데, 그 안에 무슨 행복이 있다고.
나이 들어가며 세월의 빠름을 한탄하고 불만이 가득한데 거기서 무슨 행복이 나온다고. 부끄러워 멀뚱히 서있는데, 
그분이 알려 주었습니다.

""행복은 내 눈 앞에 있어요""

정곡을 찔렸습니다.
순간 눈 앞이 아찔했습니다.
허망한 이상향을 추구하다 오늘처럼 세월만 간다고 하시는 것 같습니다.

톨스토이가 말했답니다.

""지금 하고 있는 일을 사랑하라. 

지금 이 순간을 사랑하라. 

지금 만나는 사람을 사랑하라.""​

​""인생은 '여기here'와 '지금now'이다. 행복을 즐길 시간과 공간은 바로 지금, 여기다. 이것을 깨닫지 못하는 이들은 항상 다른 곳, 바깥에만 시선을 두고 불행해 한다. 

뇌속에서 행복한 감정을 불러일으키는 물질은 엔도르핀이다. 엔도르핀은 과거의 행복한 기억, 미래에 다가올 행복 때문에 생기는 게 아니다. 지금 내가 즐거워야 엔도르핀이 형성된다.

사람이 어떻게 늘 행복하기만 하느냐고, 슬프고 괴로운 때도 있지 않느냐고 묻는 이들도 있는데, 그런 이분법적인 생각에서 벗어나야 한다. 괴롭고 힘들지만 그럼에도 즐겁다고 말해야 한다. 좋든 나쁘든, 나에게 닥친 이 순간에 충실할 때만 인생은 즐거워 진다.""

이근후 이화여대 명예교수가 ""나는 죽을 때까지 재미있게 살고 싶다"" 에서 가르치고 있습니다.",2024-07-23 08:38,케이
1623,,"1. ‘뇌졸중’(腦卒中) → 뇌혈관이 막혔거나(뇌경색), 터진(뇌출혈) 경우를 말한다. 골든타임내 적절한 병원에 도착하는 게 관건이다. 8시간 안에 ‘혈관 재개통 치료(항혈전제 투여, 혈전제거술)’를 진행해야 그나마 효과를 기대할 수 있기 때문이다. 그러나 통계적으로 뇌졸중 환자의 35%만 골든타임 내 혈관 재개통 시술이 가능한 뇌졸중센터에 도착한다.(한국)


2. 전기차보다 하이브리드(HEV)차? → 올 상반기 등록 신차 중 하이브리드가 22.9%로 휘발유차(48.9%)에 이어 2위. 전기차가 인프라 부족 등으로 주춤하는 사이에 하이브리드차가 대체재로 늘고 있다는 분석. 줄곧 2위를 지키던 경유차는 LPG차에도 밀려 4위.(문화)▼


3. 고령의 벽 넘지 못한 바이든, 시작은 ‘최연소’였다 → 그는 1972년 29세의 나이로 델라웨어주 연방 상원의원에 당선, 정치를 시작했다. 당시 최연소 상원의원이었다. 1988년 처음 대선에 도전했으며 2021년 만78세의 나이로 최고령 대통령에 취임됐다.(세계)


4. 졸업 후 첫 직장 잡는데 1년 2개월, 역대 최장 → 올해 5월 기준 취업했거나 취업 경험이 있는 20~34세의 첫 취업 소요 기간은 14개월로 1년 전보다 1.7개월 늘어. 이렇게 얻은 첫 직장이지만 시간제 근로자(18.9%), 계약기간이 1년 이하인 임시직(28.3%) 등 고용의 질도 좋지 않아.(헤럴드경제)


5. '일본이 선진국에서 탈락하는 날'(2022년) → 저자인 일본 경제학자 노구치 히토쓰바시대 명예교수는 최근 인터뷰에서 일본은 ‘엔저’와 ‘스태그플레이션’(경기 침체 속 물가 상승)에 빠져 26개월째 실질 임금이 감소하는 위기에 빠져 있다고 진단.(아시아경제)


6. 오징어? 이젠 서해안 시대 → 8월 2~4일엔 태안에서 첫 오징어 축제도. 오징어가 서해에서 잡히기 시작한 것은 1999년쯤으로 제주 등에서 오징어가 수온을 따라 올라올 때 수온변화로 동해·서해로 갈라져서다. 지난해 서해안에서 총 2786t, 480억원치가 잡혔다(서울)",2024-07-23 08:48,시놀매니저
1624,,한국인들이 가장 좋아한다는 소나무 숲,2024-07-23 09:27,빠달
1625,,제주에 사는 육십 대예요. 잘 부탁해요.,2024-07-23 10:37,저
1626,,나이 들어 말할 수 있는 친근한 모임이었으면 합니다.,2024-07-23 11:10,신성
1627,,"서천군 장항읍 송림해수욕장
맥문동도 이렇게 예쁘답니다^.^",2024-07-23 11:56,째쟁이
1628,가끔은,"가던 길 잠시 멈추고 잠시 쉬었다 가는 것도...
",2024-07-23 12:21,아트하임
1629,,다들 여름 휴가 계획 세우셨나요? ^^,2024-07-23 14:47,추억의향기
1630,,"비가 왔다가 안왔다가 정말 이제는 장마가 아니라 우기라는 말이 딱 맞네요.. 
습하고 갑자기 비가내리고 ^^ 
우산을 항상 가지고 다녀야 하니까
참 불편하네요,,",2024-07-23 14:51,추억의향기
1631,,"모두모두 방가워요~~
오늘도 행복할꺼예욤",2024-07-23 19:39,심바
1632,,"안녕하세요?
첨이니  많은 관심 부탁드려용 ",2024-07-23 19:43,단월
1633,,즐거운 산행이었습니다.,2024-07-23 19:48,젬
1634,,즐거운 산행이었습니다.,2024-07-23 19:50,젬
1635,,즐거운 산행😊,2024-07-23 19:52,젬
1636,,"- 늙었다는 것 ,,  몇 가지 변화들 -

스물 여덞,, 채 여물지 않은 부실한
생식기로 만들어낸 딸 아이가 서른
하고도 여섯이 됐다 , 는 것

아저씨란 호칭이 엊그제 같은데 이
젠 아버님 , 어르신 , 손자로 부턴
할아버지 이 세가지로만 번갈아 불리어 진다는 것

봄 부터 지금까지 어깨로 허리로 돌
아다니는 -담- 을 무려 세번이나 겪
었다는 것 , 생전 몰랐던 대상포진 ,
그 것도 겪어 봤다는 것 ,,

이상하게 정말 이상하게 내 소지품
들을 방안 먼곳이 아닌 손 뻗으면 잡힐 곳에 가까히 아주 가까이에 둔
다는 점

원거리 운전 , 야간의 운전 , 밤을 새우는 여러일 들 ,, 피하고 또
는 늦추며 행여 그럴 때는 다음날 맥 못추고 겔겔 대는 점

조심 ,,조심 ,,
말 ,, 습관 ,, 향하는 발걸음 ,, 내미는 손 ,, 함부로 하지 않고 생각하고
생각하며 느리게 한다는 점

주로 연락하며 지내는 이 들이 이상하게 나의 또래 몇몇에게 만 한정되고 그 폭이 좁아 졌다는 점

부쩍 ,, 
생각 ,, 그 생각하는 시간들의 횟수 가 늘어 나고 있다는 점

밥 ,,
국이 있으면 좋겠다 라는 생각이 식사때 마다 떠올려 진다는 점

어머니 아버지가 자주 생각 난다는 점 ,,

준비를 ,, 딱히 무엇인지도 모르면서 준비를 준비를 해야 한다고 마음 서두는 점 ,,

이런 것들 늙은거 맞죠 ??



",2024-07-23 20:02,옆집할배
1637,,반갑습니다,2024-07-23 20:56,곽영
1638,,"안녕하세요~
좋으신 분들과 함께 신나고 즐거운 시간 되고 싶어요.",2024-07-23 23:10,미르한
1639,도서 추천; 세상에서 가장 작은 도서관',"8월에 읽을 책 한 권 추천합니다.
책이 얼마나 소중한지를 극적으로 보여주는 실화를 바탕으로 한 소설입니다.
'세상에서 가장 작은 도서관'/안토니오 이투르베/북레시피
현재 절판 상태라 새 책은 구입할 수 없습니다.
도서관에서 빌리거나 중고책을 구입하셔야 합니다.
죽음의 수용소 아우슈비츠에  있었던 책 8권이 있는 '도서관'과 그 책을 목숨 걸고 지켰던 14살 소녀의 감동 스토리입니다.

유투브에서 ""극한의 수용소에서 책으로 지킨 인간의 존엄성""으로 검색하시면 '5678혼사남'이란 채널에서 제가 이 책을 소개한 영상을 보실 수 있습니다.
여기 링크를 거니까 제대로 연결이 되지 않아서 불편하군요",2024-07-23 23:15,제이
1640,,"늘
건강 하시고
행복 하세요~^
건강이 최고입니다 ",2024-07-24 00:24,Leess
1641,삶이란,"어제를 추억하고
오늘을 후회하고
내일을 희망한다. 
 
수없이 반복되는 습관처럼
어제와 오늘을
그리고 내일을 그렇게 산다. 
 
삶이 너무나 힘들어도
세월은 위로해주지 않는다. 
 
버거운 짐을 내리지도 못하고
끝없이 지고가야 하는데
어깨가 무너져 내린다. 
 
한없이 삶에 속아
희망에 속아도 희망을 바라며
내일의 태양을 기다린다. 
 
낭떠러지인가 싶으면
오를 곳을 찾아 헤메이고
암흑인가 싶으면
빛을 찾아 한없이 뛰어야 한다. 
 
죽음의 끝이 다가와도 애절하게
삶에 부질없는 연민을 갖는다. 
 
산처럼 쌓아 둔 재물도
호사스런 명예도 모두 벗어 놓은 채 
 
언젠가 우리는
그렇게
그렇게
떠나야 한다. 
 
삶이란 그러 것이다.
가질 수도 버릴 수도 없는.",2024-07-24 02:39,의봉
1642,,"무엇을 기다리나 ....
무엇을. 바라는가 .. ..
중복이. 코앞이라 일단 노고단 쪽으로. 도망갑니다...이삼일은 더 걸리겟지요. ㅋㅋ",2024-07-24 05:20,빠달
1643,,저는돌싱이고등산좋아합니다,2024-07-24 05:43,네여자
